Q101	Q102	HAGE	Q103	Q106	Q107	Q108	Q109	Q201	Q202	Q203	Q204	Q205	Q205_98_OTHER	Q205B	Q205C	Q206	Q207	Q207_98_OTHER	Q207B	Q207C	Q208	Q209	Q209A	HGROUP	Q301_1	Q301B	Q302_1	Q302_2	Q302_3	Q302_4	Q302_5	Q302_6	Q302_7	Q302_8	Q302_9	Q302_10	Q302_11	Q303	Q304	Q305	Q305DK_99	HQ305	Q401_3	Q401_2	Q401_1	Q401DK_98	Q402	Q403N_1	Q403N_2	Q403N_3	Q403N_4	Q403N_5	Q403N_6	Q403N_7	Q404	Q405	Q406	Q406A	Q407	Q601	Q602_1	Q602_2	Q602_3	Q602_4	Q602_5	Q602_6	Q602_7	Q602_8	Q602_9	Q602_10	Q602_11	Q602_12	Q602_13	Q1106B1	Q1106B2_1	Q1106B2_2	Q1106B2_3	Q1106B2_4	Q1106B2_5	Q1106B2_6	Q1106B2_7	Q1106B2_8	HQ700_1	HQ700_2	HQ700_3	HQ700_4	HQ700_5	HQ700_6	HQ700_7	HQ700_8	HXNEW1_10	HXNEW1_20	HXNEW1_30	HXNEW1_40	HXNEW2_10	HXNEW2_20	HXNEW2_30	HXNEW2_40	HXNEWORDER_1	HXNEWORDER_2	Q701X1A	Q701X1	Q703X1	Q704X1	Q701X2A	Q701X2	Q703X2	Q704X2	Q701X3A	Q701X3	Q703X3	Q704X3	Q701X4A	Q701X4	Q703X4	Q704X4	Q701X5	Q703X5	Q704X5	Q701X6A	Q701X6	Q703X6	Q704X6	Q701X7A	Q701X7	Q703X7	Q704X7	Q701X8	Q703X8	Q704X8	HQ700ORDER_1	HQ700ORDER_2	Q1101	Q1101_98_OTHER	Q1102	Q1103	Q1104	Q1105	Q1106	Q1107	Q1101F	Q1102F	Q1103F	Q1104F	Q1105F	Q1106F	HXADITIONALTIME_1	HXADITIONALTIME_2	HXADITIONALTIME_3	HXADITIONALTIME_4	HXADITIONALTIME_5	HXADITIONALTIME_6	HXADITIONALTIME_7	HXADITIONALTIME_8	HFROMTIME_1	HTOTIME_1	HTOTIME_2	HTOTIME_3	HTOTIME_4	HTOTIME_5	HTOTIME_6	HTOTIME_7	HTOTIME_8	LOIM	HXNEW1_5	HXNEW2_5	HXNEW1_50	HXNEW1_60	HXNEW2_50	HXNEW2_60	BIDS	ORIGSVYLANG	CENSUSRGN	ID
2	1995	1	1	6	2	1	5	7	 	2	 	2	 	1	89	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	3	4	1	0	0	1	0	0	0	0	0	1	0	4	2	10	0	 	 	 	3	0	1	1	0	0	0	0	0	0	2	3	2	 	2	50	7	9	6	7	4	8	6	6	6	5	3	4	5	6	 	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	60	20	 	 	 	 	 	 	 	 	1	1	2	3	 	 	 	 	 	 	 	 	 	 	 	1	 	2	3	 	 	 	7	3	 	 	 	 	 	 	 	 	2	4	4	7	1	5	 	 	20	 	 	 	60	 	30	 	 	50	 	 	 	90	 	6.73	0	0	0	1	0	0	1	0	3	3446
2	1990	2	1	4	1	1	4	7	 	2	 	2	 	2	62	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	5	5	0	1	1	1	0	1	0	0	0	0	0	4	2	5	0	 	1	5	3	0	1	0	0	1	0	1	0	0	3	2	1	3	2	80	8	10	6	10	10	10	10	10	10	10	10	10	10	6	 	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	20	30	 	 	 	 	1	1	1	5	 	 	 	 	1	1	1	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	4	2	 	 	 	 	 	 	 	 	1	1	3	4	1	5	 	30	 	20	 	 	 	 	30	 	60	 	50	 	 	 	 	13.93	0	0	0	0	0	0	1	0	1	3447
2	1953	5	1	8	2	1	9	7	 	2	 	99	 	 	 	 	1	 	2	92	2	1	1	8A:hgroup=8 and died in NH	5	5	1	0	0	0	0	0	0	0	0	0	0	7	2	75	0	 	 	 	3	0	1	1	0	0	0	0	0	0	1	1	1	2	1	100	10	10	10	10	10	10	10	10	10	10	10	10	10	6	 	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	20	60	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	4	 	 	 	 	 	 	 	 	1	1	4	8	5	 	 	 	 	 	 	 	 	1	2	0	 	6	5	 	 	 	 	60	 	 	20	30	 	 	 	 	90	 	 	50	15.22	0	0	0	0	0	1	1	0	6	3448
1	1994	1	1	8	2	1	4	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1:Respondent in NH currently short term	4	 	0	0	0	0	0	0	0	0	0	1	0	4	2	30	1	1	 	 	 	1	1	0	1	0	0	0	0	0	4	4	2	 	1	85	8	6	8	8	9	9	9	8	7	8	7	7	7	3	 	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	50	40	 	 	 	 	1	1	1	4	 	 	 	 	 	 	 	 	1	1	5	 	 	 	 	 	 	 	 	 	 	 	5	2	1	 	2	1	1	1	4	5	 	 	 	 	 	 	 	40	 	 	50	 	 	 	30	 	70	 	 	80	 	 	 	21.95	0	0	1	0	0	0	1	0	9	3449
2	1980	3	1	4	2	1	4	7	 	2	 	1	 	1	68	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	3	4	0	0	0	0	0	0	0	0	0	0	1	4	2	60	0	 	 	11	 	0	2	 	 	 	 	 	 	 	3	3	1	2	2	65	8	8	7	8	7	7	7	8	8	7	7	7	7	2	 	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	10	20	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	1	2	2	2	2	3	 	 	 	 	 	 	 	6	5	 	 	 	 	 	 	 	 	1	5	3	13	1	4	 	 	 	 	20	10	 	 	30	 	 	 	 	50	40	 	 	11.05	0	0	0	0	0	0	1	0	3	3450
2	1965	4	1	4	2	1	4	7	 	2	 	1	 	2	76	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	5	5	0	0	0	0	0	1	0	0	0	0	0	5	2	10	0	 	5	6	 	0	2	 	 	 	 	 	 	 	3	2	1	2	1	90	7	7	8	5	6	7	7	7	6	2	7	10	10	2	 	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	10	50	 	 	 	 	 	 	 	 	 	 	 	 	1	1	1	2	 	 	 	 	 	 	 	2	 	2	5	 	 	 	7	4	 	 	 	 	 	 	 	 	1	2	0	 	1	5	 	 	 	50	 	 	10	 	30	 	 	 	80	 	 	40	 	14.08	0	0	0	0	1	0	1	0	7	3451
2	1953	5	1	3	2	1	1	7	 	2	 	1	 	2	87	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	3	3	0	0	1	0	0	1	0	0	0	0	0	5	2	10	0	 	2	15	60	0	2	 	 	 	 	 	 	 	3	4	1	2	2	25	0	9	5	7	5	6	3	1	2	3	4	5	5	8	 	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	50	60	2	2	3	1	 	 	 	 	2	2	3	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	1	 	 	 	 	 	 	 	 	4	1	0	 	6	3	60	 	50	 	 	 	 	 	30	90	 	80	 	 	 	 	 	28.92	0	0	1	0	0	1	1	0	3	3452
2	1990	2	1	8	2	1	3	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3:Respondent in NH currently Long term respondent	4	 	1	0	0	1	0	0	0	1	1	0	0	5	2	30	1	1	 	 	 	1	2	 	 	 	 	 	 	 	4	4	2	 	2	75	8	7	8	8	8	10	10	9	9	10	9	10	9	8	 	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	20	30	2	1	2	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	2	4	8	1	2	 	2	2	1	1	4	3	 	 	 	 	 	 	30	 	 	 	 	 	 	20	30	60	 	 	 	 	 	 	50	10	0	0	0	0	0	0	1	0	5	3453
2	1957	5	1	4	2	1	3	7	 	2	 	1	 	2	81	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	4	5	0	0	0	1	0	0	0	0	0	0	0	5	2	45	0	 	5	 	 	0	2	 	 	 	 	 	 	 	4	3	1	1	2	80	7	8	10	9	9	8	9	10	10	10	10	7	9	5	 	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	50	10	1	2	1	5	 	 	 	 	1	2	1	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	3	 	 	 	 	 	 	 	 	4	2	3	2	1	5	50	 	10	 	 	 	 	 	30	80	 	40	 	 	 	 	 	20.42	0	0	1	0	0	0	1	0	5	3454
2	1948	6	1	4	2	1	4	7	 	2	 	1	 	2	91	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	4	4	1	1	0	0	0	0	0	0	0	1	0	4	2	45	0	 	2	6	 	0	2	 	 	 	 	 	 	 	4	4	1	2	2	60	7	8	4	7	8	8	4	5	6	7	6	7	8	6	 	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	60	50	 	 	 	 	2	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	 	1	3	 	 	 	2	7	 	 	 	 	 	 	 	 	1	2	0	 	6	5	 	60	 	 	 	 	50	 	30	 	90	 	 	 	 	80	 	16.44	0	0	0	1	1	0	1	0	3	3455
2	1989	2	1	4	2	1	2	7	 	2	 	2	 	2	80	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	4	5	1	1	1	0	0	0	0	0	0	1	0	4	2	30	0	 	1	6	 	0	2	 	 	 	 	 	 	 	3	3	2	 	2	75	6	10	7	8	7	9	8	9	9	9	9	10	9	2	 	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	10	60	 	 	 	 	 	 	 	 	 	 	 	 	2	1	2	4	 	 	 	 	 	 	 	 	 	 	 	1	2	5	8	4	 	 	 	 	 	 	 	 	1	2	3	1	9	5	 	 	 	60	 	 	 	10	30	 	 	 	90	 	 	 	40	10.89	0	0	0	0	0	1	1	0	6	3456
2	1989	2	1	4	99	1	2	7	 	2	 	99	 	 	 	 	2	 	2	80	1	2	 	6:Family member in NH within last 6 mo short term	1	2	1	0	0	0	0	0	0	0	0	0	0	2	2	90	0	 	 	3	 	0	2	 	 	 	 	 	 	 	3	4	1	4	1	80	6	8	7	7	7	7	7	7	7	7	7	7	6	3	 	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	60	50	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	2	2	3	 	 	 	 	2	1	3	8	6	 	 	 	 	 	 	 	 	1	2	5	3	9	5	 	 	 	 	 	50	 	60	30	 	 	 	 	 	80	 	90	9.01	0	0	0	1	1	0	1	0	4	3457
2	1969	4	1	3	2	1	1	7	 	2	 	1	 	2	74	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	5	5	0	0	1	1	0	1	0	0	0	0	0	7	2	3	0	 	2	3	2	0	2	 	 	 	 	 	 	 	3	3	2	 	1	50	6	3	4	3	2	4	4	5	6	7	6	2	5	5	 	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	5	10	 	 	 	 	2	1	1	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	 	3	3	 	 	 	7	2	 	 	 	 	 	 	 	 	1	2	2	7	9	3	 	10	 	 	 	 	5	 	30	 	40	 	 	 	 	35	 	11.53	1	0	0	0	0	0	1	0	6	3458
1	1946	6	1	9	2	1	3	7	 	2	 	98	Fellow church member	2	84	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	2	4	1	0	0	1	0	0	1	0	0	0	0	3	2	5	0	 	3	 	 	0	2	 	 	 	 	 	 	 	4	5	2	 	2	80	7	9	9	8	7	9	9	7	7	7	8	9	7	5	 	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	5	50	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	1	1	4	2	 	2	2	 	 	 	6	7	 	 	 	 	 	 	 	 	1	2	0	 	6	4	 	 	 	 	 	5	50	 	30	 	 	 	 	 	35	80	 	18.85	1	0	0	0	1	0	1	0	4	3459
2	1987	2	1	1	99	5	1	7	 	2	 	2	 	1	68	1	 	 	 	 	 	 	 	2:Family member in NH currently short term	1	2	1	0	0	0	0	0	0	0	0	0	0	2	2	30	0	 	 	3	 	0	2	 	 	 	 	 	 	 	3	4	2	 	2	80	8	8	7	8	7	8	6	8	8	8	8	8	9	3	 	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	60	30	 	 	 	 	 	 	 	 	 	 	 	 	1	1	3	2	 	 	 	1	2	2	2	 	 	 	 	 	 	 	4	6	 	 	 	 	 	 	 	 	1	4	2	5	4	5	 	 	 	60	 	30	 	 	30	 	 	 	90	 	60	 	 	15.74	0	0	0	1	0	0	1	0	2	3460
2	1966	4	1	8	2	1	2	7	 	2	 	1	 	2	93	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	2	4	1	1	0	1	0	1	0	0	0	1	0	2	2	300	0	 	2	7	0	0	2	 	 	 	 	 	 	 	2	4	2	 	2	85	7	9	8	9	7	6	9	9	7	8	9	9	9	2	 	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	40	50	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	2	1	4	2	 	3	1	 	 	 	7	6	 	 	 	 	 	 	 	 	1	2	1	10	1	4	 	 	 	 	 	50	40	 	30	 	 	 	 	 	80	70	 	9.9	0	0	0	0	1	0	1	0	3	3461
1	1966	4	1	6	2	1	2	7	 	2	 	98	gfs parents	2	78	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	3	3	0	0	1	0	0	0	0	0	0	0	0	3	2	20	0	 	1	6	0	0	1	0	0	1	0	0	0	0	2	2	1	2	1	70	5	8	7	6	7	8	7	7	7	7	7	7	7	2	 	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	40	40	 	 	 	 	 	 	 	 	1	1	2	2	 	 	 	 	1	1	3	 	 	 	 	 	 	 	 	 	 	 	3	5	 	 	 	 	 	 	 	 	2	1	0	 	4	5	 	 	40	 	40	 	 	 	30	 	 	70	 	70	 	 	 	9.83	0	0	0	0	0	0	1	0	5	3462
2	1992	2	1	3	2	1	1	7	 	2	 	2	 	1	82	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	3	4	0	1	1	0	0	0	0	0	0	0	0	4	2	45	0	 	1	3	2	0	2	 	 	 	 	 	 	 	3	4	2	 	2	95	10	10	10	10	10	10	10	10	10	10	10	10	10	5	 	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	30	30	2	2	1	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	5	1	8	 	 	 	 	 	 	 	 	6	2	2	2	9	4	30	 	 	 	 	 	 	30	30	60	 	 	 	 	 	 	60	16.32	0	0	0	0	0	0	1	0	3	3463
2	1998	1	1	5	2	2	4	7	 	2	 	2	 	2	80	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	1	3	0	1	0	0	0	0	0	0	0	0	0	2	2	25	0	 	5	 	 	0	2	 	 	 	 	 	 	 	2	2	1	3	1	70	6	8	7	9	6	6	7	8	8	7	7	7	7	5	 	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	10	10	 	 	 	 	 	 	 	 	1	1	1	4	 	 	 	 	1	1	5	 	 	 	 	 	 	 	 	 	 	 	3	5	 	 	 	 	 	 	 	 	2	3	1	17	8	5	 	 	10	 	10	 	 	 	30	 	 	40	 	40	 	 	 	8.56	0	0	0	0	0	0	1	0	5	3464
2	1976	3	1	8	2	1	2	7	 	2	 	2	 	2	65	1	 	 	 	 	 	 	 	2:Family member in NH currently short term	4	3	1	0	1	0	0	0	0	0	1	0	0	5	3	20	0	 	 	3	2	0	2	 	 	 	 	 	 	 	3	3	2	 	1	70	8	10	10	7	10	6	9	5	7	10	9	10	9	5	 	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	50	5	 	 	 	 	1	1	1	3	 	 	 	 	1	1	3	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	4	2	 	 	 	 	 	 	 	 	6	2	1	1	1	4	 	5	 	50	 	 	 	 	30	 	35	 	80	 	 	 	 	19.82	0	1	1	0	0	0	1	0	5	3465
1	1983	2	1	4	2	2	1	7	 	2	 	2	 	1	76	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	5	4	0	0	0	0	0	0	0	1	0	0	0	4	2	20	0	 	3	2	1	0	2	 	 	 	 	 	 	 	4	2	1	1	2	85	10	10	10	10	10	10	10	10	10	10	10	10	10	2	 	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	50	20	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	1	4	 	 	 	 	2	 	2	4	 	 	 	7	5	 	 	 	 	 	 	 	 	2	2	2	6	4	5	 	 	 	 	20	 	50	 	30	 	 	 	 	50	 	80	 	20.98	0	0	1	0	0	0	1	0	6	3466
2	1996	1	1	4	2	1	1	7	 	2	 	2	 	2	83	1	 	 	 	 	 	 	 	2:Family member in NH currently short term	2	4	1	0	0	1	0	0	0	0	0	0	0	6	2	15	0	 	 	5	 	0	2	 	 	 	 	 	 	 	3	5	2	 	1	30	4	4	10	10	10	7	4	10	4	10	7	10	10	5	 	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	10	10	 	 	 	 	 	 	 	 	 	 	 	 	1	1	1	4	 	 	 	1	1	1	3	 	 	 	 	 	 	 	6	4	 	 	 	 	 	 	 	 	1	2	0	 	4	5	 	 	 	10	 	10	 	 	30	 	 	 	40	 	40	 	 	11.28	0	0	0	0	0	0	1	0	5	3467
2	1984	2	1	6	2	1	3	7	 	2	 	99	 	 	 	 	2	 	2	79	2	1	1	8A:hgroup=8 and died in NH	4	5	0	0	0	0	0	1	0	0	0	0	0	7	2	10	0	 	 	4	 	0	2	 	 	 	 	 	 	 	2	4	2	 	1	25	0	6	3	0	3	7	1	1	0	0	1	0	3	5	 	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	50	30	 	 	 	 	 	 	 	 	 	 	 	 	2	1	1	5	 	 	 	2	1	1	5	 	 	 	 	 	 	 	4	6	 	 	 	 	 	 	 	 	1	2	3	7	1	4	 	 	 	50	 	30	 	 	30	 	 	 	80	 	60	 	 	7.7	0	0	1	0	0	0	1	0	7	3468
2	1994	1	1	6	2	1	1	7	 	2	 	2	 	2	85	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	2	3	0	0	1	1	0	0	0	1	0	0	0	2	2	30	0	 	 	3	2	0	2	 	 	 	 	 	 	 	4	5	2	 	2	95	9	8	8	8	9	7	9	9	9	8	9	7	8	5	 	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	20	30	2	2	1	2	 	 	 	 	 	 	 	 	2	2	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	4	 	 	 	 	 	 	 	 	2	2	0	 	4	5	20	 	 	30	 	 	 	 	30	50	 	 	60	 	 	 	 	8.41	0	0	0	0	0	0	1	0	5	3469
2	1994	1	1	3	2	1	1	7	 	2	 	99	 	 	 	 	2	 	2	96	2	1	1	8A:hgroup=8 and died in NH	1	2	1	1	0	0	0	0	0	0	0	0	0	2	2	30	1	1	3	 	 	0	2	 	 	 	 	 	 	 	3	5	2	 	2	80	9	8	8	7	9	9	6	7	6	8	8	9	8	8	 	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50	 	 	 	 	1	1	1	3	 	 	 	 	 	 	 	 	 	 	 	1	2	2	2	 	 	 	 	 	 	 	6	2	 	 	 	 	 	 	 	 	3	4	2	1	4	5	 	50	 	 	 	50	 	 	30	 	80	 	 	 	80	 	 	18.55	0	0	1	0	1	0	1	0	5	3470
2	1994	1	1	3	2	1	1	7	 	2	 	2	 	2	78	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	4	4	1	0	1	1	0	0	0	0	0	0	0	4	2	20	0	 	2	4	2	0	2	 	 	 	 	 	 	 	3	3	2	 	1	65	5	8	8	9	4	8	8	6	7	10	5	10	8	3	 	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	5	30	 	 	 	 	 	 	 	 	1	1	2	3	 	 	 	 	 	 	 	1	1	3	4	 	 	 	 	 	 	 	6	3	 	 	 	 	 	 	 	 	1	2	1	4	9	4	 	 	30	 	 	5	 	 	30	 	 	60	 	 	35	 	 	34.2	1	0	0	0	0	0	1	0	6	3471
2	1970	4	1	3	2	1	2	7	 	2	 	99	 	 	 	 	1	 	2	70	1	2	 	6:Family member in NH within last 6 mo short term	1	4	0	0	0	1	0	0	0	0	0	0	0	6	2	15	0	 	 	2	2	0	2	 	 	 	 	 	 	 	1	5	2	 	1	15	7	5	5	5	5	5	1	0	0	7	0	2	5	5	 	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	30	10	 	 	 	 	2	1	1	4	2	1	2	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	2	 	 	 	 	 	 	 	 	6	5	2	5	7	3	 	10	30	 	 	 	 	 	30	 	40	60	 	 	 	 	 	11.33	0	0	0	0	0	0	1	0	5	3472
2	1956	5	1	6	2	1	3	7	 	2	 	2	 	2	96	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	3	4	0	0	0	0	0	1	0	0	0	0	0	3	2	50	0	 	3	5	1	0	2	 	 	 	 	 	 	 	4	4	1	2	2	70	7	8	7	8	8	8	8	8	8	7	8	7	8	2	 	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	50	5	 	 	 	 	2	2	1	2	 	 	 	 	 	 	 	 	2	1	2	 	 	 	 	 	 	 	 	 	 	 	2	5	 	 	 	 	 	 	 	 	1	2	0	 	6	4	 	50	 	 	5	 	 	 	30	 	80	 	 	35	 	 	 	12.94	0	1	1	0	0	0	1	0	2	3473
2	1948	6	1	6	2	1	3	7	 	2	 	1	 	2	84	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	4	5	0	0	0	1	0	1	0	0	0	0	0	4	2	20	0	 	2	4	0	0	2	 	 	 	 	 	 	 	1	2	1	1	1	80	8	10	8	10	10	9	10	9	10	9	9	8	9	6	 	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	40	5	 	 	 	 	 	 	 	 	1	2	3	3	 	 	 	 	1	1	5	 	 	 	 	 	 	 	 	 	 	 	3	5	 	 	 	 	 	 	 	 	1	2	0	 	6	5	 	 	40	 	5	 	 	 	30	 	 	70	 	35	 	 	 	13.38	0	1	0	0	0	0	1	0	9	3474
2	1968	4	1	5	2	5	4	7	 	2	 	4	 	1	53	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	4	4	0	0	1	0	0	0	1	0	0	1	0	4	2	20	0	 	5	8	0	0	2	 	 	 	 	 	 	 	3	3	1	4	2	40	3	2	4	2	3	2	4	4	4	4	3	5	3	5	 	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	5	20	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	5	 	 	 	 	1	 	1	5	 	 	 	7	5	 	 	 	 	 	 	 	 	1	2	4	3	9	4	 	 	 	 	20	 	5	 	30	 	 	 	 	50	 	35	 	19.22	1	0	0	0	0	0	1	0	4	3475
2	1970	4	1	3	2	1	1	7	 	2	 	99	 	 	 	 	1	 	2	65	1	2	 	6:Family member in NH within last 6 mo short term	5	5	1	0	1	1	0	1	0	0	0	1	0	4	2	10	0	 	 	 	3	0	2	 	 	 	 	 	 	 	3	4	2	 	2	100	10	10	10	10	10	10	10	10	10	10	10	10	10	4	 	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	30	30	 	 	 	 	1	1	2	5	1	1	2	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	3	 	 	 	 	 	 	 	 	1	2	0	 	7	1	 	30	30	 	 	 	 	 	30	 	60	60	 	 	 	 	 	10.33	0	0	0	0	0	0	1	0	5	3476
2	1983	2	1	8	2	1	4	7	 	2	 	1	 	2	96	1	 	 	 	 	 	 	 	2:Family member in NH currently short term	5	5	0	1	0	0	0	0	0	0	0	0	0	7	1	60	0	 	3	6	0	0	1	1	0	0	0	0	0	0	5	5	1	5	1	100	10	10	10	10	10	10	10	10	10	10	10	10	10	3	 	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	5	40	 	 	 	 	1	1	1	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	5	2	8	 	 	 	 	 	 	 	 	1	2	1	8	1	5	 	5	 	 	 	 	 	40	30	 	35	 	 	 	 	 	70	5.89	1	0	0	0	0	0	1	0	9	3477
2	1988	2	1	3	2	1	1	7	 	2	 	2	 	2	79	1	 	 	 	 	 	 	 	2:Family member in NH currently short term	4	4	0	0	0	1	0	0	0	0	0	0	0	6	2	15	0	 	1	2	1	0	2	 	 	 	 	 	 	 	3	4	2	 	2	75	8	8	8	8	8	9	9	9	9	9	9	9	8	2	 	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	50	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	2	4	 	 	 	 	2	 	1	3	 	 	 	7	5	 	 	 	 	 	 	 	 	6	2	4	1	9	4	 	 	 	 	10	 	50	 	30	 	 	 	 	40	 	80	 	10.86	0	0	1	0	0	0	1	0	5	3478
2	1992	2	1	8	2	3	4	7	 	2	 	2	 	1	93	1	 	 	 	 	 	 	 	2:Family member in NH currently short term	3	3	1	1	1	1	0	0	1	1	0	0	0	2	2	200	0	 	1	 	 	0	2	 	 	 	 	 	 	 	4	4	2	 	2	80	8	8	8	8	8	8	8	8	8	8	8	8	8	8	 	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	40	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	4	 	 	 	 	1	 	1	3	 	 	 	7	5	 	 	 	 	 	 	 	 	2	2	0	 	1	4	 	 	 	 	10	 	40	 	30	 	 	 	 	40	 	70	 	11.96	0	0	0	0	0	0	1	0	5	3479
